date,open,high,low,close,volume
2014-09-17,465.864,468.174,452.422,457.334,21056800
2014-09-18,456.860,456.860,413.104,424.440,34483200
2014-09-19,424.103,427.835,384.532,394.796,37919700
2014-09-20,394.673,423.296,389.883,408.904,36863600
2014-09-21,408.085,412.426,393.181,398.821,26580100
2014-09-22,399.100,406.916,397.130,402.152,24127600
2014-09-23,402.092,441.557,396.197,435.791,45099500
2014-09-24,435.751,436.112,421.132,423.205,30627700
2014-09-25,423.156,423.520,409.468,411.574,26814400
2014-09-26,411.429,414.938,400.009,404.425,21460800
2014-09-27,403.556,406.623,397.372,399.520,15029300
2014-09-28,399.471,401.017,374.332,377.181,23613300
2014-09-29,376.928,385.211,372.240,375.467,32497700
2014-09-30,376.088,390.977,373.443,386.944,34707300
2014-10-01,387.427,391.379,380.780,383.615,26229400
2014-10-02,383.988,385.497,372.946,375.072,21777700
2014-10-03,375.181,377.695,357.859,359.512,30901200
2014-10-04,359.892,364.487,325.886,328.866,47236500
2014-10-05,328.916,341.801,289.296,320.510,83308096
2014-10-06,320.389,345.134,302.560,330.079,79011800
2014-10-07,330.584,339.247,320.482,336.187,49199900
2014-10-08,336.116,354.364,327.188,352.940,54736300
2014-10-09,352.748,382.726,347.687,365.026,83641104
2014-10-10,364.687,375.067,352.963,361.562,43665700
2014-10-11,361.362,367.191,355.951,362.299,13345200
2014-10-12,362.606,379.433,356.144,378.549,17552800
2014-10-13,377.921,397.226,368.897,390.414,35221400
2014-10-14,391.692,411.698,391.324,400.870,38491500
2014-10-15,400.955,402.227,388.766,394.773,25267100
2014-10-16,394.518,398.807,373.070,382.556,26990000
2014-10-17,382.756,385.478,375.389,383.758,13600700
2014-10-18,383.976,395.158,378.971,391.442,11416800
2014-10-19,391.254,393.939,386.457,389.546,5914570
2014-10-20,389.231,390.084,378.252,382.845,16419000
2014-10-21,382.421,392.646,380.834,386.475,14188900
2014-10-22,386.118,388.576,382.249,383.158,11641300
2014-10-23,382.962,385.048,356.447,358.417,26456900
2014-10-24,358.591,364.345,353.305,358.345,15585700
2014-10-25,358.611,359.861,342.877,347.271,18127500
2014-10-26,347.487,359.221,343.931,354.704,11272500
2014-10-27,354.777,358.632,349.809,352.989,13033000
2014-10-28,353.215,359.984,352.679,357.618,7845880
2014-10-29,357.089,357.833,335.343,335.591,18192700
2014-10-30,335.709,350.913,335.072,345.305,30177900
2014-10-31,345.009,348.045,337.142,338.321,12545400
2014-11-01,338.650,340.529,321.055,325.749,16677200
2014-11-02,326.075,329.050,320.626,325.892,8603620
2014-11-03,325.569,334.002,325.481,327.554,12948500
2014-11-04,327.161,331.767,325.077,330.492,15655500
2014-11-05,330.683,343.369,330.683,339.486,19817200
2014-11-06,339.458,352.966,338.424,349.290,18797000
2014-11-07,349.818,352.732,341.776,342.415,16834200
2014-11-08,342.154,347.032,342.154,345.488,8535470
2014-11-09,345.376,363.626,344.255,363.264,24205600
2014-11-10,362.265,374.816,357.561,366.924,30450100
2014-11-11,365.857,371.310,363.735,367.695,15838900
2014-11-12,367.985,429.718,367.985,423.561,45783200
2014-11-13,427.273,457.093,401.123,420.735,58945000
2014-11-14,418.417,419.252,384.789,397.818,29589200
2014-11-15,399.650,405.528,371.008,376.133,15727500
2014-11-16,374.730,390.799,374.602,387.882,11905600
2014-11-17,388.349,410.199,377.502,387.408,41518800
2014-11-18,387.785,392.402,371.117,375.198,32222500
2014-11-19,373.896,386.481,373.896,380.555,18931800
2014-11-20,380.307,382.025,356.781,357.840,25233200
2014-11-21,357.879,357.879,344.112,350.848,29850100
2014-11-22,351.604,364.841,350.878,352.920,15273000
2014-11-23,353.175,370.845,353.175,367.573,15151600
2014-11-24,366.948,387.209,366.669,376.901,30930100
2014-11-25,376.886,394.701,374.784,375.348,25442200
2014-11-26,376.019,377.698,365.816,368.370,18601700
2014-11-27,370.502,373.992,368.282,369.670,8748030
2014-11-28,369.374,382.838,358.455,376.447,22946500
2014-11-29,376.152,387.601,372.145,375.491,15375600
2014-11-30,375.510,382.527,373.309,378.047,9194440
2014-12-01,378.249,383.662,376.669,379.245,11763000
2014-12-02,379.250,384.038,377.863,381.315,12364100
2014-12-03,381.722,383.026,374.346,375.010,13340100
2014-12-04,375.718,378.655,367.759,369.604,14529600
2014-12-05,369.442,379.192,365.756,376.854,15181800
2014-12-06,376.757,378.448,370.945,374.785,7009320
2014-12-07,374.836,376.292,373.275,375.095,6491650
2014-12-08,374.965,376.029,361.886,361.909,18898700
2014-12-09,361.895,363.067,344.951,352.219,32915500
2014-12-10,352.205,352.384,346.365,346.365,16427700
2014-12-11,344.340,361.357,338.763,350.506,32431300
2014-12-12,350.833,352.983,349.291,352.542,16989800
2014-12-13,352.381,352.381,346.588,347.376,11675900
2014-12-14,346.727,353.316,345.418,351.632,12415200
2014-12-15,351.361,351.815,344.934,345.345,17264200
2014-12-16,345.673,345.859,327.062,327.062,30864900
2014-12-17,326.855,333.954,315.152,319.776,37567900
2014-12-18,319.785,323.709,304.232,311.396,39173000
2014-12-19,311.179,318.533,306.769,317.843,23823100
2014-12-20,317.619,330.325,316.044,329.956,20856700
2014-12-21,329.543,329.629,318.903,320.843,15207600
2014-12-22,321.068,334.117,320.425,331.886,22315100
2014-12-23,332.017,336.287,329.602,334.572,16574200
2014-12-24,334.385,334.741,321.357,322.534,15092300
2014-12-25,322.286,322.670,316.958,319.008,9883640
2014-12-26,319.152,331.424,316.627,327.924,16410500
2014-12-27,327.583,328.911,312.630,315.863,15185200
2014-12-28,316.160,320.028,311.078,317.239,11676600
2014-12-29,317.701,320.267,312.307,312.670,12302500
2014-12-30,312.719,314.809,309.373,310.737,12528300
2014-12-31,310.914,320.193,310.211,320.193,13942900
2015-01-01,320.435,320.435,314.003,314.249,8036550
2015-01-02,314.079,315.839,313.565,315.032,7860650
2015-01-03,314.846,315.150,281.082,281.082,33054400
2015-01-04,281.146,287.230,257.612,264.195,55629100
2015-01-05,265.084,278.341,265.084,274.474,43962800
2015-01-06,274.611,287.553,272.696,286.189,23245700
2015-01-07,286.077,298.754,283.079,294.337,24866800
2015-01-08,294.135,294.135,282.175,283.349,19982500
2015-01-09,282.383,291.114,280.533,290.408,18718600
2015-01-10,287.303,288.127,273.966,274.796,15264300
2015-01-11,274.608,279.638,265.039,265.660,18200800
2015-01-12,266.146,272.203,265.200,267.796,18880300
2015-01-13,267.394,268.277,219.906,225.861,72843904
2015-01-14,223.894,223.894,171.510,178.103,97638704
2015-01-15,176.897,229.067,176.897,209.844,81773504
2015-01-16,209.070,221.591,199.771,208.097,38421000
2015-01-17,207.834,211.731,194.875,199.260,23469700
2015-01-18,200.050,218.695,194.506,210.339,30085100
2015-01-19,211.471,216.728,207.318,214.861,18658300
2015-01-20,212.907,215.241,205.153,211.315,24051100
2015-01-21,211.378,227.788,211.212,226.897,29924600
2015-01-22,227.322,237.019,226.434,233.406,33544600
2015-01-23,233.517,234.845,225.196,232.879,24621700
2015-01-24,232.700,248.210,230.022,247.847,24782500
2015-01-25,247.352,255.074,243.890,253.718,33582700
2015-01-26,254.079,309.384,254.079,273.473,106794000
2015-01-27,273.167,275.480,250.653,263.475,44399000
2015-01-28,263.351,266.535,227.046,233.915,44352200
2015-01-29,233.348,238.706,220.712,233.513,32213400
2015-01-30,232.772,242.851,225.839,226.425,26605200
2015-01-31,226.441,233.504,216.309,217.464,23348200
2015-02-01,216.867,231.574,212.015,226.972,29128500
2015-02-02,226.491,242.175,222.659,238.229,30612100
2015-02-03,237.454,245.957,224.483,227.268,40783700
2015-02-04,227.511,230.058,221.113,226.853,26594300
2015-02-05,227.665,239.405,214.725,217.111,22516400
2015-02-06,216.923,230.510,216.232,222.266,24435300
2015-02-07,222.633,230.299,222.607,227.754,21604200
2015-02-08,227.693,229.438,221.077,223.412,17145200
2015-02-09,223.389,223.977,217.019,220.110,27791300
2015-02-10,220.282,221.807,215.332,219.839,21115100
2015-02-11,219.732,223.406,218.074,219.185,17201900
2015-02-12,219.208,222.199,217.614,221.764,15206200
2015-02-13,221.969,240.259,221.262,235.427,42744400
2015-02-14,235.528,259.808,235.528,257.321,49732500
2015-02-15,257.507,265.611,227.684,234.825,56552400
2015-02-16,234.825,239.521,229.022,233.843,28153700
2015-02-17,233.422,245.775,232.314,243.610,27363100
2015-02-18,243.780,244.251,232.340,236.326,25200800
2015-02-19,236.410,242.672,235.592,240.283,18270500
2015-02-20,240.251,247.101,239.299,243.779,23876700
2015-02-21,243.752,255.320,243.184,244.534,12284200
