date,open,high,low,close,volume
1992-11-23,1455.000,1455.000,1455.000,1455.000,0
1992-11-24,1458.400,1458.400,1458.400,1458.400,0
1992-11-25,1467.900,1467.900,1467.900,1467.900,0
1992-11-26,1459.000,1459.000,1459.000,1459.000,0
1992-11-27,1458.900,1458.900,1458.900,1458.900,0
1992-11-30,1456.400,1456.400,1456.400,1456.400,0
1992-12-01,1452.300,1452.300,1452.300,1452.300,0
1992-12-02,1446.800,1446.800,1446.800,1446.800,0
1992-12-03,1442.100,1442.100,1442.100,1442.100,0
1992-12-04,1443.200,1443.200,1443.200,1443.200,0
1992-12-07,1454.300,1454.300,1454.300,1454.300,0
1992-12-08,1480.300,1480.300,1480.300,1480.300,0
1992-12-09,1494.900,1494.900,1494.900,1494.900,0
1992-12-10,1515.100,1515.100,1515.100,1515.100,0
1992-12-11,1513.300,1513.300,1513.300,1513.300,0
1992-12-14,1525.900,1525.900,1525.900,1525.900,0
1992-12-15,1522.300,1522.300,1522.300,1522.300,0
1992-12-16,1508.500,1508.500,1508.500,1508.500,0
1992-12-17,1512.000,1512.000,1512.000,1512.000,0
1992-12-18,1529.400,1529.400,1529.400,1529.400,0
1992-12-21,1551.700,1551.700,1551.700,1551.700,0
1992-12-22,1543.500,1543.500,1543.500,1543.500,0
1992-12-23,1536.400,1536.400,1536.400,1536.400,0
1992-12-24,1547.600,1547.600,1547.600,1547.600,0
1992-12-29,1553.500,1553.500,1553.500,1553.500,0
1992-12-30,1552.300,1552.300,1552.300,1552.300,0
1992-12-31,1564.700,1564.700,1564.700,1564.700,0
1993-01-04,1576.100,1576.100,1576.100,1576.100,0
1993-01-05,1579.900,1579.900,1579.900,1579.900,0
1993-01-06,1554.800,1554.800,1554.800,1554.800,0
1993-01-07,1542.100,1542.100,1542.100,1542.100,0
1993-01-08,1510.400,1510.400,1510.400,1510.400,0
1993-01-11,1523.600,1523.600,1523.600,1523.600,0
1993-01-12,1517.900,1517.900,1517.900,1517.900,0
1993-01-13,1502.200,1502.200,1502.200,1502.200,0
1993-01-14,1515.400,1515.400,1515.400,1515.400,0
1993-01-15,1534.100,1534.100,1534.100,1534.100,0
1993-01-18,1538.300,1538.300,1538.300,1538.300,0
1993-01-19,1527.600,1527.600,1527.600,1527.600,0
1993-01-20,1530.900,1530.900,1530.900,1530.900,0
1993-01-21,1528.400,1528.400,1528.400,1528.400,0
1993-01-22,1533.000,1533.000,1533.000,1533.000,0
1993-01-25,1532.800,1532.800,1532.800,1532.800,0
1993-01-26,1539.100,1539.100,1539.100,1539.100,0
1993-01-27,1544.400,1544.400,1544.400,1544.400,0
1993-01-28,1536.100,1536.100,1536.100,1536.100,0
1993-01-29,1536.500,1536.500,1536.500,1536.500,0
1993-02-01,1538.300,1538.300,1538.300,1538.300,0
1993-02-02,1538.300,1538.300,1538.300,1538.300,0
1993-02-03,1538.500,1538.500,1538.500,1538.500,0
1993-02-04,1540.000,1540.000,1540.000,1540.000,0
1993-02-05,1552.500,1552.500,1552.500,1552.500,0
1993-02-08,1568.500,1568.500,1568.500,1568.500,0
1993-02-09,1595.100,1595.100,1595.100,1595.100,0
1993-02-10,1602.000,1602.000,1602.000,1602.000,0
1993-02-11,1610.100,1610.100,1610.100,1610.100,0
1993-02-12,1614.300,1614.300,1614.300,1614.300,0
1993-02-15,1607.200,1607.200,1607.200,1607.200,0
1993-02-16,1623.900,1623.900,1623.900,1623.900,0
1993-02-17,1612.800,1612.800,1612.800,1612.800,0
1993-02-18,1618.400,1618.400,1618.400,1618.400,0
1993-02-19,1604.300,1604.300,1604.300,1604.300,0
1993-02-22,1615.700,1615.700,1615.700,1615.700,0
1993-02-23,1619.500,1619.500,1619.500,1619.500,0
1993-02-24,1615.200,1615.200,1615.200,1615.200,0
1993-02-25,1617.000,1617.000,1617.000,1617.000,0
1993-02-26,1620.200,1620.200,1620.200,1620.200,0
1993-03-01,1652.800,1652.800,1652.800,1652.800,0
1993-03-02,1658.000,1658.000,1658.000,1658.000,0
1993-03-03,1637.300,1637.300,1637.300,1637.300,0
1993-03-04,1633.900,1633.900,1633.900,1633.900,0
1993-03-05,1623.600,1623.600,1623.600,1623.600,0
1993-03-08,1626.500,1626.500,1626.500,1626.500,0
1993-03-09,1644.100,1644.100,1644.100,1644.100,0
1993-03-10,1658.600,1658.600,1658.600,1658.600,0
1993-03-11,1672.800,1672.800,1672.800,1672.800,0
1993-03-12,1671.900,1671.900,1671.900,1671.900,0
1993-03-15,1635.300,1635.300,1635.300,1635.300,0
1993-03-16,1669.200,1669.200,1669.200,1669.200,0
1993-03-17,1687.100,1687.100,1687.100,1687.100,0
1993-03-18,1681.600,1681.600,1681.600,1681.600,0
1993-03-19,1689.700,1689.700,1689.700,1689.700,0
1993-03-22,1674.900,1674.900,1674.900,1674.900,0
